url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,291,163
/hgalytoby/MyselfAnimeDownloader/releases,64,46
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,42,32
/hgalytoby/MyselfAnimeDownloader/issues/5,29,26
/hgalytoby/MyselfAnimeDownloader/find/master,24,18
/hgalytoby/MyselfAnimeDownloader/issues/20,14,12
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,11,9
/hgalytoby/MyselfAnimeDownloader/discussions,8,6
/hgalytoby/MyselfAnimeDownloader/issues/25,8,6
/hgalytoby/MyselfAnimeDownloader/issues,8,4
