time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-12 00:00:00+00:00,1.0,1.0,19,10
2024-08-13 00:00:00+00:00,,,37,8
2024-08-14 00:00:00+00:00,,,42,12
2024-08-15 00:00:00+00:00,,,29,8
2024-08-16 00:00:00+00:00,,,64,13
2024-08-17 00:00:00+00:00,,,52,9
2024-08-18 00:00:00+00:00,2.0,1.0,43,14
2024-08-19 00:00:00+00:00,,,72,22
2024-08-20 00:00:00+00:00,2.0,1.0,49,17
2024-08-21 00:00:00+00:00,,,68,15
2024-08-22 00:00:00+00:00,,,34,14
2024-08-23 00:00:00+00:00,3.0,1.0,23,16
2024-08-24 00:00:00+00:00,,,47,12
2024-08-25 00:00:00+00:00,,,117,19
