time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-04 00:00:00+00:00,11.0,5.0,7,3
2025-08-05 00:00:00+00:00,9.0,3.0,22,5
2025-08-06 00:00:00+00:00,11.0,5.0,51,10
2025-08-07 00:00:00+00:00,11.0,5.0,18,4
2025-08-08 00:00:00+00:00,8.0,2.0,8,6
2025-08-09 00:00:00+00:00,8.0,2.0,42,18
2025-08-10 00:00:00+00:00,11.0,5.0,24,8
2025-08-11 00:00:00+00:00,9.0,3.0,12,6
2025-08-12 00:00:00+00:00,13.0,6.0,32,7
2025-08-13 00:00:00+00:00,10.0,4.0,2,1
2025-08-14 00:00:00+00:00,,,6,3
2025-08-15 00:00:00+00:00,,,14,8
2025-08-16 00:00:00+00:00,,,8,4
2025-08-17 00:00:00+00:00,,,27,7
