url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,234,120
/hgalytoby/MyselfAnimeDownloader/releases,50,44
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,22,8
/hgalytoby/MyselfAnimeDownloader/issues/5,21,21
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,21,20
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,19,8
/hgalytoby/MyselfAnimeDownloader/tree/master/event,17,6
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,16,4
/hgalytoby/MyselfAnimeDownloader/issues,15,8
/hgalytoby/MyselfAnimeDownloader/commits/master,15,7
