referrer,views_total,views_unique
Google,602,203
github.com,198,29
l.facebook.com,18,7
gdaily.org,14,3
tw.search.yahoo.com,14,1
DuckDuckGo,7,2
youtube.com,4,1
m.facebook.com,3,2
Bing,3,1
facebook.com,1,1
