url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,1106,569
/hgalytoby/MyselfAnimeDownloader/releases,303,198
/hgalytoby/MyselfAnimeDownloader/issues,169,66
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.13,118,87
/hgalytoby/MyselfAnimeDownloader/issues/34,97,29
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,72,60
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,72,57
/hgalytoby/MyselfAnimeDownloader/find/master,54,45
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.12,51,41
/hgalytoby/MyselfAnimeDownloader/issues/32,51,24
