time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-28 00:00:00+00:00,3,3,33,13
2023-06-29 00:00:00+00:00,2,2,35,19
2023-06-30 00:00:00+00:00,1,1,47,13
2023-07-01 00:00:00+00:00,2,2,36,20
2023-07-02 00:00:00+00:00,2,2,59,19
2023-07-03 00:00:00+00:00,2,2,117,26
2023-07-04 00:00:00+00:00,1,1,62,21
2023-07-05 00:00:00+00:00,1,1,40,17
2023-07-06 00:00:00+00:00,1,1,71,19
2023-07-07 00:00:00+00:00,1,1,42,13
2023-07-08 00:00:00+00:00,1,1,51,17
2023-07-09 00:00:00+00:00,1,1,51,20
2023-07-10 00:00:00+00:00,2,2,54,19
2023-07-11 00:00:00+00:00,2,2,84,20
