referrer,views_total,views_unique
Google,1294,352
github.com,225,43
r.lihkg.com,85,54
l.facebook.com,18,4
Bing,15,4
plurk.com,14,5
DuckDuckGo,10,1
com.google.android.gm,5,1
facebook.com,5,1
tw.search.yahoo.com,4,1
