url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,244,108
/hgalytoby/MyselfAnimeDownloader/releases,85,47
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,39,30
/hgalytoby/MyselfAnimeDownloader/issues,37,17
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,33,10
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,25,10
/hgalytoby/MyselfAnimeDownloader/issues/44,21,14
/hgalytoby/MyselfAnimeDownloader/issues/14,20,8
/hgalytoby/MyselfAnimeDownloader/issues/20,15,12
/hgalytoby/MyselfAnimeDownloader/blob/master/main.py,13,4
