referrer,views_total,views_unique
Google,518,210
github.com,77,20
l.facebook.com,24,8
lm.facebook.com,7,6
m.facebook.com,7,4
youtube.com,4,1
Bing,3,1
DuckDuckGo,2,1
facebook.com,1,1
com.google.android.gm,1,1
