url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,270,150
/hgalytoby/MyselfAnimeDownloader/releases,78,63
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,41,14
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,33,25
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,19,4
/hgalytoby/MyselfAnimeDownloader/issues/5,17,16
/hgalytoby/MyselfAnimeDownloader/tree/master/.github/workflows,17,3
/hgalytoby/MyselfAnimeDownloader/blob/master/main.py,15,5
/hgalytoby/MyselfAnimeDownloader/blob/master/requirements.txt,14,4
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,12,5
