url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,224,138
/hgalytoby/MyselfAnimeDownloader/releases,70,59
/hgalytoby/MyselfAnimeDownloader/issues/40,51,5
/hgalytoby/MyselfAnimeDownloader/issues/5,34,31
/hgalytoby/MyselfAnimeDownloader/issues,30,10
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,27,21
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,16,12
/hgalytoby/MyselfAnimeDownloader/issues/20,12,10
/hgalytoby/MyselfAnimeDownloader/find/master,11,11
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,9,6
