referrer,views_total,views_unique
Google,618,224
github.com,99,17
r.lihkg.com,34,14
l.facebook.com,18,4
DuckDuckGo,16,2
tw.search.yahoo.com,10,1
plurk.com,8,2
facebook.com,4,3
Bing,4,2
messenger.com,4,1
