referrer,views_total,views_unique
Google,2188,461
github.com,435,62
lm.facebook.com,171,137
l.facebook.com,164,58
m.facebook.com,148,126
r.lihkg.com,96,66
facebook.com,60,28
Bing,38,5
plurk.com,5,3
tw.search.yahoo.com,5,2
