time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-04 00:00:00+00:00,3,3,33,14
2024-01-05 00:00:00+00:00,2,2,42,13
2024-01-06 00:00:00+00:00,2,2,83,11
2024-01-07 00:00:00+00:00,2,2,41,18
2024-01-08 00:00:00+00:00,3,3,48,16
2024-01-09 00:00:00+00:00,3,3,61,24
2024-01-10 00:00:00+00:00,5,4,71,17
2024-01-11 00:00:00+00:00,3,3,80,30
2024-01-12 00:00:00+00:00,4,4,123,25
2024-01-13 00:00:00+00:00,4,4,57,22
2024-01-14 00:00:00+00:00,2,2,26,13
2024-01-15 00:00:00+00:00,4,4,66,16
2024-01-16 00:00:00+00:00,2,2,79,12
2024-01-17 00:00:00+00:00,1,1,37,21
