url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,192,110
/hgalytoby/MyselfAnimeDownloader/releases,41,33
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,21,14
/hgalytoby/MyselfAnimeDownloader/issues,18,10
/hgalytoby/MyselfAnimeDownloader/discussions,9,8
/hgalytoby/MyselfAnimeDownloader/issues/14,8,4
/hgalytoby/MyselfAnimeDownloader/discussions/47,7,5
/hgalytoby/MyselfAnimeDownloader/issues/44,6,5
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,6,4
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,6,4
