url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,232,145
/hgalytoby/MyselfAnimeDownloader/releases,62,51
/hgalytoby/MyselfAnimeDownloader/issues/5,22,21
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,22,21
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,16,12
/hgalytoby/MyselfAnimeDownloader/issues/20,15,14
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,13,10
/hgalytoby/MyselfAnimeDownloader/find/master,11,9
/hgalytoby/MyselfAnimeDownloader/commit/25624a115cee98eb280e92bc820097d939a47b18,11,8
/hgalytoby/MyselfAnimeDownloader/issues,11,5
