url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,158,89
/hgalytoby/MyselfAnimeDownloader/releases,48,35
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,28,22
/hgalytoby/MyselfAnimeDownloader/issues,20,12
/hgalytoby/MyselfAnimeDownloader/issues/20,13,12
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,8,8
/hgalytoby/MyselfAnimeDownloader/issues/44,6,6
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,6,4
/hgalytoby/MyselfAnimeDownloader/issues/14,6,3
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_thread.py,6,2
