url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,216,136
/hgalytoby/MyselfAnimeDownloader/releases,64,51
/hgalytoby/MyselfAnimeDownloader/issues/5,46,42
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,39,12
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,25,19
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,14,5
/hgalytoby/MyselfAnimeDownloader/issues/20,10,8
/hgalytoby/MyselfAnimeDownloader/issues,8,4
/hgalytoby/MyselfAnimeDownloader/commits,7,2
/hgalytoby/MyselfAnimeDownloader/commit/deb1cead2e1885058bd635e83eb99331f3254b20,6,4
