url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,104,68
/hgalytoby/MyselfAnimeDownloader/releases,40,27
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,16,13
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,8,7
/hgalytoby/MyselfAnimeDownloader/issues,5,5
/hgalytoby/MyselfAnimeDownloader/issues/20,5,5
/hgalytoby/MyselfAnimeDownloader/issues/44,5,4
/hgalytoby/MyselfAnimeDownloader/tree/master,5,4
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,3,3
/hgalytoby/MyselfAnimeDownloader/issues/5,3,3
