time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-31 00:00:00+00:00,1.0,1.0,22,14
2024-06-01 00:00:00+00:00,5.0,2.0,26,19
2024-06-02 00:00:00+00:00,1.0,1.0,47,13
2024-06-03 00:00:00+00:00,2.0,2.0,75,18
2024-06-04 00:00:00+00:00,1.0,1.0,20,12
2024-06-05 00:00:00+00:00,2.0,2.0,43,16
2024-06-06 00:00:00+00:00,2.0,2.0,26,11
2024-06-07 00:00:00+00:00,2.0,2.0,26,11
2024-06-08 00:00:00+00:00,2.0,2.0,22,12
2024-06-09 00:00:00+00:00,7.0,3.0,49,9
2024-06-10 00:00:00+00:00,1.0,1.0,34,13
2024-06-11 00:00:00+00:00,2.0,2.0,15,6
2024-06-12 00:00:00+00:00,2.0,2.0,28,11
2024-06-13 00:00:00+00:00,,,39,14
