url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,209,110
/hgalytoby/MyselfAnimeDownloader/releases,37,29
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,19,13
/hgalytoby/MyselfAnimeDownloader/issues,17,9
/hgalytoby/MyselfAnimeDownloader/discussions,9,8
/hgalytoby/MyselfAnimeDownloader/discussions/47,9,7
/hgalytoby/MyselfAnimeDownloader/issues/44,6,5
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,6,4
/hgalytoby/MyselfAnimeDownloader/pulls,5,4
/hgalytoby/MyselfAnimeDownloader/actions,4,4
