time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-14 00:00:00+00:00,2,2,46,29
2023-08-15 00:00:00+00:00,1,1,42,13
2023-08-16 00:00:00+00:00,2,2,54,28
2023-08-17 00:00:00+00:00,1,1,118,23
2023-08-18 00:00:00+00:00,3,3,52,12
2023-08-19 00:00:00+00:00,2,2,59,14
2023-08-20 00:00:00+00:00,4,2,94,18
2023-08-21 00:00:00+00:00,2,2,36,21
2023-08-22 00:00:00+00:00,1,1,50,12
2023-08-23 00:00:00+00:00,2,2,46,16
2023-08-24 00:00:00+00:00,1,1,81,22
2023-08-25 00:00:00+00:00,2,2,33,16
2023-08-26 00:00:00+00:00,1,1,26,10
2023-08-27 00:00:00+00:00,1,1,36,16
