url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,2066,897
/hgalytoby/MyselfAnimeDownloader/issues/32,623,94
/hgalytoby/MyselfAnimeDownloader/issues,514,125
/hgalytoby/MyselfAnimeDownloader/releases,388,223
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,108,89
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.10,104,66
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.9,92,67
/hgalytoby/MyselfAnimeDownloader/issues/14,91,64
/hgalytoby/MyselfAnimeDownloader/find/master,89,75
/hgalytoby/MyselfAnimeDownloader/issues/25,83,61
