url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,199,105
/hgalytoby/MyselfAnimeDownloader/releases,47,33
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,24,15
/hgalytoby/MyselfAnimeDownloader/issues/14,19,8
/hgalytoby/MyselfAnimeDownloader/issues,18,10
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,13,7
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,13,5
/hgalytoby/MyselfAnimeDownloader/discussions,10,8
/hgalytoby/MyselfAnimeDownloader/issues/40,8,4
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_thread.py,8,2
