time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-09 00:00:00+00:00,1.0,1.0,51,20
2023-07-10 00:00:00+00:00,2.0,2.0,54,19
2023-07-11 00:00:00+00:00,3.0,3.0,84,20
2023-07-12 00:00:00+00:00,1.0,1.0,33,15
2023-07-13 00:00:00+00:00,1.0,1.0,66,18
2023-07-14 00:00:00+00:00,2.0,2.0,74,24
2023-07-15 00:00:00+00:00,1.0,1.0,26,18
2023-07-16 00:00:00+00:00,1.0,1.0,34,14
2023-07-17 00:00:00+00:00,2.0,2.0,46,20
2023-07-18 00:00:00+00:00,2.0,2.0,36,22
2023-07-19 00:00:00+00:00,1.0,1.0,105,47
2023-07-20 00:00:00+00:00,1.0,1.0,21,12
2023-07-21 00:00:00+00:00,1.0,1.0,18,9
2023-07-22 00:00:00+00:00,,,32,7
