url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,87,54
/hgalytoby/MyselfAnimeDownloader/releases,21,17
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,14,12
/hgalytoby/MyselfAnimeDownloader/issues,8,2
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,6,5
/hgalytoby/MyselfAnimeDownloader/issues/20,4,4
/hgalytoby/MyselfAnimeDownloader/discussions/47,3,3
/hgalytoby/MyselfAnimeDownloader/issues/14,3,3
/hgalytoby/MyselfAnimeDownloader/issues/48,3,1
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,2,2
