url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,128,72
/hgalytoby/MyselfAnimeDownloader/releases,34,26
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,17,7
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,14,12
/hgalytoby/MyselfAnimeDownloader/issues/20,13,7
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,8,3
/hgalytoby/MyselfAnimeDownloader/tree/master/.github/workflows,5,3
/hgalytoby/MyselfAnimeDownloader/tree/master,5,2
/hgalytoby/MyselfAnimeDownloader/issues,4,4
/hgalytoby/MyselfAnimeDownloader/tree/master/.github,4,2
