url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,222,127
/hgalytoby/MyselfAnimeDownloader/releases,84,59
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,39,26
/hgalytoby/MyselfAnimeDownloader/issues/5,34,28
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,32,13
/hgalytoby/MyselfAnimeDownloader/issues/20,17,12
/hgalytoby/MyselfAnimeDownloader/issues,14,8
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,13,4
/hgalytoby/MyselfAnimeDownloader/branches,13,4
/hgalytoby/MyselfAnimeDownloader/commits/master,12,4
