time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-31 00:00:00+00:00,2.0,2.0,36,14
2024-02-01 00:00:00+00:00,2.0,2.0,21,8
2024-02-02 00:00:00+00:00,2.0,2.0,48,20
2024-02-03 00:00:00+00:00,2.0,2.0,70,19
2024-02-04 00:00:00+00:00,2.0,2.0,31,14
2024-02-05 00:00:00+00:00,3.0,3.0,94,21
2024-02-06 00:00:00+00:00,2.0,2.0,15,8
2024-02-07 00:00:00+00:00,2.0,2.0,30,10
2024-02-08 00:00:00+00:00,2.0,2.0,57,16
2024-02-09 00:00:00+00:00,3.0,3.0,110,17
2024-02-10 00:00:00+00:00,2.0,2.0,37,14
2024-02-11 00:00:00+00:00,3.0,3.0,40,12
2024-02-12 00:00:00+00:00,5.0,5.0,75,11
2024-02-13 00:00:00+00:00,,,40,18
