url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,222,135
/hgalytoby/MyselfAnimeDownloader/releases,62,51
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,39,29
/hgalytoby/MyselfAnimeDownloader/commits,28,2
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,20,9
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,18,4
/hgalytoby/MyselfAnimeDownloader/issues/5,16,15
/hgalytoby/MyselfAnimeDownloader/tree/master,16,3
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,12,5
/hgalytoby/MyselfAnimeDownloader/tree/master/.github/workflows,8,3
