url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,129,78
/hgalytoby/MyselfAnimeDownloader/releases,38,26
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,23,17
/hgalytoby/MyselfAnimeDownloader/issues,15,10
/hgalytoby/MyselfAnimeDownloader/issues/20,13,11
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,6,4
/hgalytoby/MyselfAnimeDownloader/issues/14,6,3
/hgalytoby/MyselfAnimeDownloader/issues/44,4,4
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,4,4
/hgalytoby/MyselfAnimeDownloader/discussions/47,3,3
