url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,229,123
/hgalytoby/MyselfAnimeDownloader/releases,53,39
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,34,11
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,24,21
/hgalytoby/MyselfAnimeDownloader/issues/5,20,19
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,19,9
/hgalytoby/MyselfAnimeDownloader/issues,18,11
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,18,5
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,18,4
/hgalytoby/MyselfAnimeDownloader/issues/20,17,14
