time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-08 00:00:00+00:00,3.0,1.0,18,12
2024-08-09 00:00:00+00:00,4.0,3.0,92,16
2024-08-10 00:00:00+00:00,1.0,1.0,112,20
2024-08-11 00:00:00+00:00,2.0,1.0,52,18
2024-08-12 00:00:00+00:00,1.0,1.0,19,10
2024-08-13 00:00:00+00:00,,,37,8
2024-08-14 00:00:00+00:00,,,42,12
2024-08-15 00:00:00+00:00,,,29,8
2024-08-16 00:00:00+00:00,,,64,13
2024-08-17 00:00:00+00:00,,,52,9
2024-08-18 00:00:00+00:00,2.0,1.0,43,14
2024-08-19 00:00:00+00:00,,,72,22
2024-08-20 00:00:00+00:00,2.0,1.0,49,17
2024-08-21 00:00:00+00:00,,,68,15
