url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,191,122
/hgalytoby/MyselfAnimeDownloader/releases,58,47
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,33,12
/hgalytoby/MyselfAnimeDownloader/blob/master/main.py,26,3
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,24,19
/hgalytoby/MyselfAnimeDownloader/issues/5,23,21
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,19,7
/hgalytoby/MyselfAnimeDownloader/issues/20,14,10
/hgalytoby/MyselfAnimeDownloader/blob/master/UI/login.ui,14,2
/hgalytoby/MyselfAnimeDownloader/blob/master/README.md,7,2
