time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-24 00:00:00+00:00,1.0,1.0,72,21
2023-05-25 00:00:00+00:00,1.0,1.0,44,17
2023-05-26 00:00:00+00:00,2.0,2.0,112,21
2023-05-27 00:00:00+00:00,2.0,2.0,177,32
2023-05-28 00:00:00+00:00,5.0,4.0,51,21
2023-05-29 00:00:00+00:00,2.0,2.0,25,8
2023-05-30 00:00:00+00:00,1.0,1.0,63,22
2023-05-31 00:00:00+00:00,1.0,1.0,28,14
2023-06-01 00:00:00+00:00,1.0,1.0,65,22
2023-06-02 00:00:00+00:00,1.0,1.0,40,19
2023-06-03 00:00:00+00:00,1.0,1.0,58,29
2023-06-04 00:00:00+00:00,1.0,1.0,57,21
2023-06-05 00:00:00+00:00,2.0,2.0,48,20
2023-06-06 00:00:00+00:00,,,27,16
