referrer,views_total,views_unique
Google,1078,319
github.com,176,23
r.lihkg.com,61,31
DuckDuckGo,16,2
l.facebook.com,14,2
tw.search.yahoo.com,10,1
plurk.com,9,2
Bing,6,3
facebook.com,4,2
com.google.android.gm,4,1
