time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-25 00:00:00+00:00,4.0,4.0,70,14
2023-12-26 00:00:00+00:00,2.0,2.0,96,20
2023-12-27 00:00:00+00:00,2.0,2.0,55,12
2023-12-28 00:00:00+00:00,3.0,3.0,43,15
2023-12-29 00:00:00+00:00,2.0,2.0,22,12
2023-12-30 00:00:00+00:00,10.0,6.0,73,18
2023-12-31 00:00:00+00:00,2.0,2.0,69,15
2024-01-01 00:00:00+00:00,6.0,4.0,52,19
2024-01-02 00:00:00+00:00,3.0,3.0,47,18
2024-01-03 00:00:00+00:00,2.0,2.0,30,18
2024-01-04 00:00:00+00:00,3.0,3.0,33,14
2024-01-05 00:00:00+00:00,2.0,2.0,42,13
2024-01-06 00:00:00+00:00,2.0,2.0,83,11
2024-01-07 00:00:00+00:00,,,41,18
