url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,315,182
/hgalytoby/MyselfAnimeDownloader/releases,121,78
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,73,52
/hgalytoby/MyselfAnimeDownloader/tree/master/event,29,2
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,24,12
/hgalytoby/MyselfAnimeDownloader/issues/5,20,19
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,18,15
/hgalytoby/MyselfAnimeDownloader/issues,18,11
/hgalytoby/MyselfAnimeDownloader/find/master,15,14
/hgalytoby/MyselfAnimeDownloader/issues/20,13,9
