url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,265,150
/hgalytoby/MyselfAnimeDownloader/releases,74,61
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,36,31
/hgalytoby/MyselfAnimeDownloader/issues/5,29,26
/hgalytoby/MyselfAnimeDownloader/issues/20,22,19
/hgalytoby/MyselfAnimeDownloader/issues,22,8
/hgalytoby/MyselfAnimeDownloader/find/master,14,13
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,12,11
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,8,8
/hgalytoby/MyselfAnimeDownloader/issues/14,8,4
