referrer,views_total,views_unique
Google,1481,365
github.com,295,52
r.lihkg.com,98,68
l.facebook.com,39,12
Bing,25,3
facebook.com,9,5
plurk.com,6,4
tw.search.yahoo.com,5,2
lm.facebook.com,4,3
m.facebook.com,3,3
