url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,560,309
/hgalytoby/MyselfAnimeDownloader/releases,193,141
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,75,65
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,65,53
/hgalytoby/MyselfAnimeDownloader/issues,64,29
/hgalytoby/MyselfAnimeDownloader/find/master,37,32
/hgalytoby/MyselfAnimeDownloader/commit/25624a115cee98eb280e92bc820097d939a47b18,34,27
/hgalytoby/MyselfAnimeDownloader/issues/5,32,29
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,29,24
/hgalytoby/MyselfAnimeDownloader/issues/14,24,10
