url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,56,48
/hgalytoby/MyselfAnimeDownloader/releases,19,17
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,6,6
/hgalytoby/MyselfAnimeDownloader/issues/14,6,3
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,5,4
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,5,4
/hgalytoby/MyselfAnimeDownloader/blob/master/requirements.txt,2,2
/hgalytoby/MyselfAnimeDownloader/issues/20,2,2
/hgalytoby/MyselfAnimeDownloader/blob/master/main.py,1,1
/hgalytoby/MyselfAnimeDownloader/commit/2bd19a4116d8164c4f99833fcc9737b1dbb88b84,1,1
