time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-24 00:00:00+00:00,,,90,27
2024-06-25 00:00:00+00:00,1.0,1.0,150,28
2024-06-26 00:00:00+00:00,4.0,1.0,62,18
2024-06-27 00:00:00+00:00,,,59,18
2024-06-28 00:00:00+00:00,4.0,2.0,92,25
2024-06-29 00:00:00+00:00,2.0,1.0,177,34
2024-06-30 00:00:00+00:00,,,94,24
2024-07-01 00:00:00+00:00,3.0,2.0,292,44
2024-07-02 00:00:00+00:00,,,312,42
2024-07-03 00:00:00+00:00,,,289,39
2024-07-04 00:00:00+00:00,1.0,1.0,255,42
2024-07-05 00:00:00+00:00,,,81,31
2024-07-06 00:00:00+00:00,,,102,29
2024-07-07 00:00:00+00:00,,,218,40
