url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,122,73
/hgalytoby/MyselfAnimeDownloader/releases,49,35
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,21,8
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,16,11
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,14,6
/hgalytoby/MyselfAnimeDownloader/issues/5,11,10
/hgalytoby/MyselfAnimeDownloader/issues/14,11,7
/hgalytoby/MyselfAnimeDownloader/issues,10,7
/hgalytoby/MyselfAnimeDownloader/issues/20,9,8
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,9,3
