time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-20 00:00:00+00:00,2.0,1.0,49,17
2024-08-21 00:00:00+00:00,,,68,15
2024-08-22 00:00:00+00:00,,,34,14
2024-08-23 00:00:00+00:00,3.0,1.0,23,16
2024-08-24 00:00:00+00:00,,,47,12
2024-08-25 00:00:00+00:00,,,117,19
2024-08-26 00:00:00+00:00,4.0,1.0,73,11
2024-08-27 00:00:00+00:00,,,82,16
2024-08-28 00:00:00+00:00,2.0,1.0,28,10
2024-08-29 00:00:00+00:00,,,23,15
2024-08-30 00:00:00+00:00,2.0,1.0,42,10
2024-08-31 00:00:00+00:00,3.0,1.0,122,16
2024-09-01 00:00:00+00:00,,,71,13
2024-09-02 00:00:00+00:00,1.0,1.0,17,7
