time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-11 00:00:00+00:00,2.0,2.0,20,5
2025-03-12 00:00:00+00:00,1.0,1.0,23,9
2025-03-13 00:00:00+00:00,1.0,1.0,20,10
2025-03-14 00:00:00+00:00,5.0,2.0,26,11
2025-03-15 00:00:00+00:00,4.0,2.0,18,9
2025-03-16 00:00:00+00:00,1.0,1.0,23,8
2025-03-17 00:00:00+00:00,5.0,4.0,20,8
2025-03-18 00:00:00+00:00,7.0,4.0,21,8
2025-03-19 00:00:00+00:00,5.0,3.0,20,10
2025-03-20 00:00:00+00:00,4.0,3.0,14,7
2025-03-21 00:00:00+00:00,11.0,5.0,4,3
2025-03-22 00:00:00+00:00,1.0,1.0,48,12
2025-03-23 00:00:00+00:00,5.0,3.0,43,11
2025-03-24 00:00:00+00:00,,,41,10
