url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,228,136
/hgalytoby/MyselfAnimeDownloader/releases,74,60
/hgalytoby/MyselfAnimeDownloader/issues/5,36,32
/hgalytoby/MyselfAnimeDownloader/issues/40,36,4
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,27,21
/hgalytoby/MyselfAnimeDownloader/issues,20,9
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,19,13
/hgalytoby/MyselfAnimeDownloader/issues/20,15,13
/hgalytoby/MyselfAnimeDownloader/find/master,12,11
/hgalytoby/MyselfAnimeDownloader/blob/master/ConfigUI.py,10,1
