url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,207,101
/hgalytoby/MyselfAnimeDownloader/releases,49,34
/hgalytoby/MyselfAnimeDownloader/issues/31,30,3
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.9,27,20
/hgalytoby/MyselfAnimeDownloader/issues,23,6
/hgalytoby/MyselfAnimeDownloader/issues/5,20,19
/hgalytoby/MyselfAnimeDownloader/find/master,15,13
/hgalytoby/MyselfAnimeDownloader/issues/20,13,12
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,13,8
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,12,9
