time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-15 00:00:00+00:00,8,5,10,6
2025-05-16 00:00:00+00:00,5,3,14,6
2025-05-17 00:00:00+00:00,8,5,41,13
2025-05-18 00:00:00+00:00,5,3,16,7
2025-05-19 00:00:00+00:00,7,4,13,7
2025-05-20 00:00:00+00:00,5,3,14,7
2025-05-21 00:00:00+00:00,6,4,17,9
2025-05-22 00:00:00+00:00,11,3,20,7
2025-05-23 00:00:00+00:00,9,3,11,7
2025-05-24 00:00:00+00:00,12,4,31,12
2025-05-25 00:00:00+00:00,12,4,6,6
2025-05-26 00:00:00+00:00,9,3,23,10
2025-05-27 00:00:00+00:00,11,4,11,8
2025-05-28 00:00:00+00:00,1,1,42,10
