url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,147,99
/hgalytoby/MyselfAnimeDownloader/releases,46,37
/hgalytoby/MyselfAnimeDownloader/issues/20,20,18
/hgalytoby/MyselfAnimeDownloader/issues/5,19,17
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,16,14
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,15,5
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,13,3
/hgalytoby/MyselfAnimeDownloader/blob/master/main.py,8,3
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,8,3
/hgalytoby/MyselfAnimeDownloader/issues,7,5
