url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,165,100
/hgalytoby/MyselfAnimeDownloader/releases,46,42
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.9,31,27
/hgalytoby/MyselfAnimeDownloader/issues,15,8
/hgalytoby/MyselfAnimeDownloader/issues/5,13,13
/hgalytoby/MyselfAnimeDownloader/issues/31,13,4
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,11,6
/hgalytoby/MyselfAnimeDownloader/issues/20,10,8
/hgalytoby/MyselfAnimeDownloader/find/master,10,7
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,8,8
