url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,1557,739
/hgalytoby/MyselfAnimeDownloader/issues/32,372,57
/hgalytoby/MyselfAnimeDownloader/issues,330,90
/hgalytoby/MyselfAnimeDownloader/releases,261,160
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.9,97,71
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,83,66
/hgalytoby/MyselfAnimeDownloader/issues/14,70,48
/hgalytoby/MyselfAnimeDownloader/issues/25,64,44
/hgalytoby/MyselfAnimeDownloader/find/master,62,52
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,54,42
