url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,168,97
/hgalytoby/MyselfAnimeDownloader/releases,53,37
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,32,6
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,29,3
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,27,20
/hgalytoby/MyselfAnimeDownloader/issues/5,26,22
/hgalytoby/MyselfAnimeDownloader/blob/master/UI/login.ui,24,2
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,16,5
/hgalytoby/MyselfAnimeDownloader/issues,15,5
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_thread.py,13,3
