time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-27 00:00:00+00:00,11.0,4.0,11,8
2025-05-28 00:00:00+00:00,9.0,3.0,43,10
2025-05-29 00:00:00+00:00,10.0,4.0,20,12
2025-05-30 00:00:00+00:00,9.0,3.0,10,7
2025-05-31 00:00:00+00:00,8.0,2.0,8,5
2025-06-01 00:00:00+00:00,12.0,4.0,35,10
2025-06-02 00:00:00+00:00,13.0,4.0,38,10
2025-06-03 00:00:00+00:00,9.0,3.0,14,8
2025-06-04 00:00:00+00:00,10.0,3.0,13,9
2025-06-05 00:00:00+00:00,17.0,6.0,51,14
2025-06-06 00:00:00+00:00,9.0,3.0,19,11
2025-06-07 00:00:00+00:00,9.0,3.0,24,9
2025-06-08 00:00:00+00:00,12.0,3.0,16,8
2025-06-09 00:00:00+00:00,,,5,5
