url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,141,80
/hgalytoby/MyselfAnimeDownloader/releases,47,37
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,24,19
/hgalytoby/MyselfAnimeDownloader/issues,19,12
/hgalytoby/MyselfAnimeDownloader/issues/20,12,10
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,9,9
/hgalytoby/MyselfAnimeDownloader/issues/44,9,8
/hgalytoby/MyselfAnimeDownloader/discussions/47,6,6
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_thread.py,6,2
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,4,2
