url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,299,170
/hgalytoby/MyselfAnimeDownloader/releases,89,64
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,48,38
/hgalytoby/MyselfAnimeDownloader/issues/5,30,26
/hgalytoby/MyselfAnimeDownloader/find/master,23,19
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,22,16
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,22,15
/hgalytoby/MyselfAnimeDownloader/issues,18,11
/hgalytoby/MyselfAnimeDownloader/issues/20,11,10
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,8,7
