time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-01 00:00:00+00:00,5,2,26,19
2024-06-02 00:00:00+00:00,1,1,47,13
2024-06-03 00:00:00+00:00,2,2,75,18
2024-06-04 00:00:00+00:00,1,1,20,12
2024-06-05 00:00:00+00:00,2,2,43,16
2024-06-06 00:00:00+00:00,2,2,26,11
2024-06-07 00:00:00+00:00,2,2,26,11
2024-06-08 00:00:00+00:00,2,2,22,12
2024-06-09 00:00:00+00:00,7,3,49,9
2024-06-10 00:00:00+00:00,1,1,34,13
2024-06-11 00:00:00+00:00,2,2,15,6
2024-06-12 00:00:00+00:00,2,2,28,11
2024-06-13 00:00:00+00:00,2,2,39,14
2024-06-14 00:00:00+00:00,2,1,39,20
