time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-03 00:00:00+00:00,10.0,2.0,42,21
2023-09-04 00:00:00+00:00,3.0,3.0,39,16
2023-09-05 00:00:00+00:00,1.0,1.0,31,14
2023-09-06 00:00:00+00:00,2.0,2.0,19,10
2023-09-07 00:00:00+00:00,3.0,2.0,26,12
2023-09-08 00:00:00+00:00,2.0,2.0,63,8
2023-09-09 00:00:00+00:00,2.0,2.0,32,11
2023-09-10 00:00:00+00:00,1.0,1.0,13,8
2023-09-11 00:00:00+00:00,2.0,2.0,72,14
2023-09-12 00:00:00+00:00,2.0,2.0,32,14
2023-09-13 00:00:00+00:00,6.0,3.0,16,8
2023-09-14 00:00:00+00:00,3.0,3.0,20,10
2023-09-15 00:00:00+00:00,2.0,2.0,12,8
2023-09-16 00:00:00+00:00,,,49,19
