url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,170,109
/hgalytoby/MyselfAnimeDownloader/releases,39,35
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,22,17
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,22,7
/hgalytoby/MyselfAnimeDownloader/issues/5,18,17
/hgalytoby/MyselfAnimeDownloader/issues/20,15,15
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,15,4
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,10,4
/hgalytoby/MyselfAnimeDownloader/blob/master/requirements.txt,7,3
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_tools.py,7,2
