time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-07 00:00:00+00:00,6.0,6.0,6,2
2025-09-08 00:00:00+00:00,2.0,2.0,15,6
2025-09-09 00:00:00+00:00,4.0,4.0,3,2
2025-09-10 00:00:00+00:00,5.0,5.0,3,3
2025-09-11 00:00:00+00:00,3.0,3.0,11,4
2025-09-12 00:00:00+00:00,5.0,5.0,19,10
2025-09-13 00:00:00+00:00,6.0,6.0,35,8
2025-09-14 00:00:00+00:00,5.0,5.0,47,9
2025-09-15 00:00:00+00:00,7.0,7.0,51,8
2025-09-16 00:00:00+00:00,11.0,9.0,15,7
2025-09-17 00:00:00+00:00,5.0,5.0,10,4
2025-09-18 00:00:00+00:00,3.0,3.0,8,6
2025-09-19 00:00:00+00:00,5.0,3.0,12,8
2025-09-20 00:00:00+00:00,,,37,30
