url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,101,62
/hgalytoby/MyselfAnimeDownloader/releases,27,15
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,16,11
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,7,5
/hgalytoby/MyselfAnimeDownloader/issues/20,6,6
/hgalytoby/MyselfAnimeDownloader/tree/master,5,2
/hgalytoby/MyselfAnimeDownloader/branches,4,1
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,3,3
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,2,2
/hgalytoby/MyselfAnimeDownloader/commit/320fe745a9817652f0ec7165619b26fd490e2fa9,2,2
