url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,242,148
/hgalytoby/MyselfAnimeDownloader/releases,72,59
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,24,23
/hgalytoby/MyselfAnimeDownloader/issues/5,21,20
/hgalytoby/MyselfAnimeDownloader/issues/20,18,16
/hgalytoby/MyselfAnimeDownloader/issues,16,6
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,14,11
/hgalytoby/MyselfAnimeDownloader/find/master,13,10
/hgalytoby/MyselfAnimeDownloader/search,10,4
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,9,6
