referrer,views_total,views_unique
Google,1138,325
github.com,175,24
r.lihkg.com,62,32
l.facebook.com,16,3
DuckDuckGo,16,2
tw.search.yahoo.com,10,1
plurk.com,9,2
Bing,6,3
facebook.com,5,2
com.google.android.gm,5,1
